order_id,customer_id,order_date,revenue,items_count,used_coupon,returned,channel
O0001552,C000353,2024-08-28,15.11,4,0,0,app
O0001553,C000353,2024-12-17,39.06,3,0,0,web
O0001554,C000353,2025-03-04,41.55,2,0,0,web
O0001555,C000353,2025-03-12,17.43,4,0,0,web
O0001556,C000355,2023-07-10,16.52,4,0,0,web
O0001557,C000355,2023-07-15,25.38,4,0,0,web
O0001558,C000355,2024-06-20,38.72,6,0,0,web
O0001559,C000355,2024-10-22,38.74,6,0,0,web
O0001560,C000355,2025-01-31,18.95,2,0,1,app
O0001561,C000356,2023-03-09,12.33,2,1,1,web
O0001562,C000356,2023-03-16,44.74,6,1,0,app
O0001563,C000356,2023-04-01,17.05,4,1,0,web
O0001564,C000356,2023-08-07,14.39,5,0,0,app
O0001565,C000356,2024-06-22,18.74,5,1,0,app
O0001566,C000356,2025-03-09,15.1,4,1,0,web
O0001567,C000356,2025-03-17,28.16,4,0,0,app
O0001568,C000356,2025-04-01,33.05,4,0,0,store
O0001569,C000356,2025-07-16,44.09,6,0,0,app
O0001570,C000357,2023-02-20,32.6,1,0,1,app
O0001571,C000357,2023-04-11,26.75,2,0,1,app
O0001572,C000357,2024-07-05,19.85,2,1,0,web
O0001573,C000357,2024-10-11,17.49,5,1,0,web
O0001574,C000357,2025-06-23,17.63,1,0,0,web
O0001575,C000358,2023-08-07,43.52,1,0,0,app
O0001576,C000358,2024-09-12,12.87,4,0,0,app
O0001577,C000359,2025-04-30,51.07,1,0,0,app
O0001578,C000361,2023-12-05,27.55,1,0,0,web
O0001579,C000362,2023-12-29,23.64,5,1,0,web
O0001580,C000362,2024-03-30,20.06,5,0,0,web
O0001581,C000362,2024-10-28,14.77,1,0,0,app
O0001582,C000362,2025-07-27,15.66,4,0,0,app
O0001583,C000362,2025-08-05,12.26,4,0,1,store
O0001584,C000363,2023-07-10,29.86,4,0,0,store
O0001585,C000363,2023-11-08,69.99,3,0,0,store
O0001586,C000364,2023-05-23,15.8,2,0,0,app
O0001587,C000364,2023-07-17,25.41,1,1,0,web
O0001588,C000365,2024-09-03,21.88,5,0,1,web
O0001589,C000366,2023-03-06,18.6,3,1,0,app
O0001590,C000366,2023-04-01,9.88,3,0,0,web
O0001591,C000366,2024-04-23,27.94,5,0,0,web
O0001592,C000367,2023-04-14,18.64,2,0,1,web
O0001593,C000367,2023-06-14,18.51,5,0,0,web
O0001594,C000367,2023-09-20,10.25,4,0,0,app
O0001595,C000367,2024-06-23,62.4,6,1,0,app
O0001596,C000368,2023-12-26,13.15,2,0,0,web
O0001597,C000368,2025-04-02,26.65,2,0,0,app
O0001598,C000370,2023-08-18,15.31,2,0,0,web
O0001599,C000370,2024-02-02,34.23,6,1,0,web
O0001600,C000370,2024-02-27,42.39,3,0,0,app
O0001601,C000370,2024-04-01,41.46,3,1,1,app
O0001602,C000370,2024-05-15,43.87,3,1,0,web
O0001603,C000370,2024-05-18,46.8,3,0,0,web
O0001604,C000370,2024-05-25,34.17,4,0,1,web
O0001605,C000370,2024-11-04,47.11,4,0,0,web
O0001606,C000370,2024-12-08,24.31,5,0,0,web
O0001607,C000370,2025-01-13,29.24,4,1,0,web
O0001608,C000370,2025-01-16,50.02,5,0,1,store
O0001609,C000370,2025-02-06,65.96,4,0,0,app
O0001610,C000371,2023-03-13,34.63,4,0,0,store
O0001611,C000372,2023-06-02,20.36,2,0,0,store
O0001612,C000372,2025-07-20,19.33,3,0,0,app
O0001613,C000375,2023-06-29,20.56,1,0,0,web
O0001614,C000375,2024-04-13,19.29,1,0,0,app
O0001615,C000375,2024-07-05,26.7,5,0,0,app
O0001616,C000375,2025-08-17,47.97,2,1,1,web
O0001617,C000377,2025-01-26,11.91,3,1,0,app
O0001618,C000377,2025-05-10,58.63,2,0,1,web
O0001619,C000378,2023-03-09,22.51,2,0,0,app
O0001620,C000378,2023-08-31,15.46,5,0,0,app
O0001621,C000378,2023-09-14,13.84,6,1,0,app
O0001622,C000378,2024-01-04,14.28,4,0,0,web
O0001623,C000378,2024-08-05,10.6,4,1,0,web
O0001624,C000378,2024-09-15,49.88,3,0,0,web
O0001625,C000378,2024-12-18,45.22,4,0,1,store
O0001626,C000378,2025-04-16,11.19,3,1,0,web
O0001627,C000379,2023-05-06,5.62,2,0,0,web
O0001628,C000379,2024-01-10,23.8,5,0,0,app
O0001629,C000379,2024-07-23,35.83,3,0,0,app
O0001630,C000379,2024-09-28,10.01,3,0,0,web
O0001631,C000379,2024-12-03,7.68,4,1,0,web
O0001632,C000379,2025-02-28,24.55,1,0,0,web
O0001633,C000379,2025-04-18,40.52,1,1,0,store
O0001634,C000379,2025-04-29,44.52,6,0,1,app
O0001635,C000380,2023-12-23,11.61,2,1,0,store
O0001636,C000380,2024-01-10,24.82,5,0,0,web
O0001637,C000380,2024-06-26,15.48,5,0,0,store
O0001638,C000380,2024-07-26,17.45,2,0,0,store
O0001639,C000380,2024-10-09,49.28,6,1,0,web
O0001640,C000381,2024-02-04,19.02,3,1,0,web
O0001641,C000381,2024-08-07,24.99,6,0,0,web
O0001642,C000381,2024-08-19,31.72,5,0,0,web
O0001643,C000381,2024-09-13,40.94,2,0,0,web
O0001644,C000381,2024-09-21,30.52,2,0,0,web
O0001645,C000382,2023-08-24,9.71,4,0,0,web
O0001646,C000382,2023-12-16,48.29,2,0,0,web
O0001647,C000382,2024-01-26,52.25,1,0,0,web
O0001648,C000382,2024-04-23,43.09,5,0,0,web
O0001649,C000382,2024-12-26,7.39,3,0,0,app
O0001650,C000383,2023-10-25,11.89,5,0,0,web
O0001651,C000383,2024-03-03,8.59,6,1,0,web
O0001652,C000383,2024-03-05,29.97,1,0,1,web
O0001653,C000383,2024-08-22,44.35,4,1,0,store
O0001654,C000383,2024-09-29,24.13,6,0,0,app
O0001655,C000383,2024-10-27,12.33,1,0,0,store
O0001656,C000383,2024-11-15,47.51,2,0,0,web
O0001657,C000383,2025-05-16,19.42,1,1,0,app
O0001658,C000384,2023-08-27,20.62,6,0,0,web
O0001659,C000384,2024-03-27,43.0,3,0,0,store
O0001660,C000384,2024-12-03,21.43,6,1,0,web
O0001661,C000384,2025-06-08,12.93,2,0,1,web
O0001662,C000385,2024-02-08,37.59,2,1,0,store
O0001663,C000385,2024-12-26,12.88,4,0,0,web
O0001664,C000386,2023-06-28,14.11,1,0,0,app
O0001665,C000386,2023-09-10,21.06,5,1,0,web
O0001666,C000386,2023-09-13,31.51,2,0,0,web
O0001667,C000386,2023-09-22,35.1,4,0,0,web
O0001668,C000386,2023-10-30,46.26,6,1,0,app
O0001669,C000386,2023-11-06,26.53,1,1,1,web
O0001670,C000386,2024-07-15,20.85,3,0,0,web
O0001671,C000386,2024-11-10,34.85,6,1,0,app
O0001672,C000386,2024-12-04,22.07,6,1,0,web
O0001673,C000386,2024-12-13,18.01,1,0,0,store
O0001674,C000386,2024-12-22,18.02,1,0,0,web
O0001675,C000386,2025-03-08,38.85,6,0,0,app
O0001676,C000386,2025-06-29,52.78,5,0,0,web
O0001677,C000387,2023-04-05,13.22,6,0,0,app
O0001678,C000387,2024-09-30,25.05,3,1,0,app
O0001679,C000387,2024-11-08,49.57,4,1,0,store
O0001680,C000387,2025-01-08,23.02,1,0,0,web
O0001681,C000388,2023-05-09,9.46,1,0,0,web
O0001682,C000388,2023-08-23,22.61,2,0,0,web
O0001683,C000388,2023-12-15,15.34,3,0,0,store
O0001684,C000388,2023-12-30,15.27,3,1,0,app
O0001685,C000388,2025-06-04,17.95,6,0,0,web
O0001686,C000389,2023-03-03,32.11,4,0,1,web
O0001687,C000389,2023-04-27,28.32,3,1,0,app
O0001688,C000389,2023-05-14,16.14,4,0,0,app
O0001689,C000389,2023-05-21,9.41,1,0,0,web
O0001690,C000389,2023-10-23,21.29,2,1,0,app
O0001691,C000389,2024-01-27,15.1,3,0,0,web
O0001692,C000389,2024-02-12,17.28,2,0,0,web
O0001693,C000389,2024-02-18,23.41,2,1,0,web
O0001694,C000389,2024-05-04,26.75,4,0,0,app
O0001695,C000389,2024-09-08,47.73,2,0,0,web
O0001696,C000389,2025-01-12,21.6,3,1,0,web
O0001697,C000389,2025-01-30,9.05,5,0,0,web
O0001698,C000389,2025-02-04,32.32,1,1,0,web
O0001699,C000389,2025-05-17,39.03,1,0,0,web
O0001700,C000389,2025-07-04,9.47,6,1,0,web
O0001701,C000389,2025-08-16,32.7,5,0,0,store
O0001702,C000389,2025-08-26,25.96,5,0,0,web
O0001703,C000390,2023-09-04,26.27,1,1,0,web
O0001704,C000390,2025-04-01,7.18,5,0,0,web
O0001705,C000390,2025-04-05,9.68,2,0,0,app
O0001706,C000390,2025-04-23,39.48,4,0,0,web
O0001707,C000391,2024-04-17,28.83,4,1,0,web
O0001708,C000391,2024-12-15,16.9,1,0,0,web
O0001709,C000391,2025-01-19,38.0,6,0,0,web
O0001710,C000392,2024-05-27,37.5,6,0,0,web
O0001711,C000393,2023-03-17,34.86,2,0,0,web
O0001712,C000393,2023-04-18,18.51,4,0,0,app
O0001713,C000393,2023-06-19,22.88,4,1,0,app
O0001714,C000393,2023-07-17,38.29,3,1,0,web
O0001715,C000394,2023-02-14,10.16,1,0,0,web
O0001716,C000394,2023-03-07,24.77,6,1,0,store
O0001717,C000394,2023-03-30,20.73,1,0,0,store
O0001718,C000394,2023-07-20,11.16,4,0,0,web
O0001719,C000394,2023-08-11,14.97,6,1,0,app
O0001720,C000394,2023-11-28,35.8,5,0,0,web
O0001721,C000394,2023-12-08,18.3,6,0,0,store
O0001722,C000394,2023-12-22,31.9,5,1,0,web
O0001723,C000394,2024-05-31,57.7,6,1,0,web
O0001724,C000394,2024-11-09,27.99,3,1,0,web
O0001725,C000394,2025-02-01,24.95,1,1,0,web
O0001726,C000395,2023-06-13,38.24,2,0,1,web
O0001727,C000395,2023-10-05,14.65,1,0,0,app
O0001728,C000395,2023-12-05,11.85,3,0,0,app
O0001729,C000395,2024-01-28,55.62,1,0,0,web
O0001730,C000395,2024-08-13,15.86,5,0,0,app
O0001731,C000395,2024-12-19,9.85,2,0,0,web
O0001732,C000395,2024-12-26,8.14,2,0,0,app
O0001733,C000395,2025-02-01,22.65,2,1,0,app
O0001734,C000395,2025-03-16,16.21,2,1,0,web
O0001735,C000396,2023-03-23,28.96,4,0,0,app
O0001736,C000396,2023-04-22,51.05,6,0,1,web
O0001737,C000396,2023-09-10,20.43,5,0,0,store
O0001738,C000396,2023-10-28,27.61,5,1,1,store
O0001739,C000396,2024-05-19,17.26,1,0,0,app
O0001740,C000396,2025-04-21,18.18,5,0,0,web
O0001741,C000396,2025-05-07,48.01,3,1,0,app
O0001742,C000397,2023-02-02,76.11,2,1,0,app
O0001743,C000397,2023-04-10,24.43,4,0,0,web
O0001744,C000397,2023-06-28,30.82,2,0,0,web
O0001745,C000397,2023-07-08,20.76,5,0,0,store
O0001746,C000397,2024-02-14,20.5,3,0,0,app
O0001747,C000397,2024-03-07,30.51,6,0,0,web
O0001748,C000397,2024-03-27,5.42,5,1,0,web
O0001749,C000397,2024-05-02,11.71,1,0,0,app
O0001750,C000397,2024-09-27,16.68,5,0,0,web
O0001751,C000397,2025-08-10,19.95,6,1,0,web
O0001752,C000399,2024-02-16,55.94,3,0,0,web
O0001753,C000399,2024-12-07,24.08,2,0,0,app
O0001754,C000400,2023-11-24,14.16,6,1,0,app
O0001755,C000400,2024-06-17,11.35,2,0,0,web
O0001756,C000401,2023-03-29,29.07,4,1,0,web
O0001757,C000401,2023-05-31,19.93,3,0,0,web
O0001758,C000401,2023-11-06,,4,1,0,web
O0001759,C000401,2024-01-04,24.15,1,0,1,web
O0001760,C000401,2024-01-21,33.32,6,0,0,store
O0001761,C000401,2024-09-01,12.48,1,1,0,store
O0001762,C000401,2024-09-07,17.78,5,0,0,web
O0001763,C000401,2025-01-21,10.63,4,0,0,web
O0001764,C000401,2025-06-06,28.62,6,0,0,web
O0001765,C000402,2023-03-18,15.98,5,1,0,app
O0001766,C000402,2023-11-30,42.64,4,0,0,web
O0001767,C000402,2024-11-06,21.59,2,0,1,app
O0001768,C000402,2025-05-13,21.25,1,0,1,store
O0001769,C000402,2025-08-11,14.29,1,0,0,web
O0001770,C000403,2024-01-23,15.19,2,0,0,web
O0001771,C000404,2023-09-10,29.51,3,0,0,app
O0001772,C000404,2024-01-18,15.52,3,0,0,app
O0001773,C000404,2024-02-22,32.0,3,0,0,app
O0001774,C000404,2024-05-24,39.97,5,0,0,app
O0001775,C000404,2025-05-31,23.4,1,0,0,web
O0001776,C000404,2025-08-09,7.14,1,1,0,web
O0001777,C000405,2023-05-10,25.78,3,0,0,store
O0001778,C000407,2023-02-10,57.98,4,1,0,app
O0001779,C000407,2023-12-04,27.42,3,0,0,web
O0001780,C000407,2024-07-07,29.51,5,0,0,store
O0001781,C000407,2024-08-11,55.6,5,0,0,app
O0001782,C000407,2024-10-24,24.13,6,0,0,store
O0001783,C000407,2024-12-26,28.59,4,0,0,web
O0001784,C000407,2025-05-24,34.78,1,1,0,store
O0001785,C000408,2024-01-29,15.17,2,1,1,store
O0001786,C000409,2023-06-06,34.7,4,1,0,app
O0001787,C000409,2024-08-26,8.63,3,0,0,web
O0001788,C000409,2025-07-24,13.13,3,0,0,web
O0001789,C000410,2023-05-04,9.5,1,0,0,app
O0001790,C000410,2023-10-24,20.42,5,0,0,web
O0001791,C000410,2024-03-30,25.22,6,0,0,web
O0001792,C000410,2024-11-02,31.86,2,1,0,web
O0001793,C000411,2023-11-25,22.12,4,0,0,store
O0001794,C000411,2024-04-01,20.68,6,1,0,web
O0001795,C000411,2024-05-30,10.5,2,0,0,app
O0001796,C000411,2025-05-25,56.51,4,0,0,store
O0001797,C000413,2023-06-16,35.96,1,0,0,web
O0001798,C000413,2024-02-28,8.26,4,0,0,web
O0001799,C000413,2025-01-29,42.11,2,0,0,web
O0001800,C000415,2024-04-03,17.83,5,1,0,app
O0001801,C000415,2025-06-18,35.39,1,1,0,web
O0001802,C000416,2023-12-22,21.03,5,0,0,web
O0001803,C000416,2024-03-14,63.39,1,0,0,web
O0001804,C000416,2025-03-08,12.19,6,1,0,web
O0001805,C000416,2025-03-17,19.05,1,0,0,web
O0001806,C000416,2025-04-11,16.08,1,0,0,web
O0001807,C000417,2023-05-23,45.19,4,0,0,app
O0001808,C000417,2023-08-29,29.23,2,0,0,store
O0001809,C000417,2024-08-24,15.09,2,0,0,app
O0001810,C000417,2024-09-24,20.82,4,1,0,app
O0001811,C000417,2024-10-09,44.87,3,0,0,web
O0001812,C000418,2023-03-08,26.76,1,0,0,app
O0001813,C000418,2023-09-17,25.02,1,0,0,web
O0001814,C000418,2024-07-12,25.41,2,0,0,app
O0001815,C000418,2024-07-23,58.71,5,0,0,app
O0001816,C000418,2025-07-03,6.94,6,1,0,web
O0001817,C000418,2025-07-22,15.57,4,0,0,web
O0001818,C000419,2023-02-10,19.9,1,0,0,web
O0001819,C000419,2023-04-27,12.0,5,0,0,web
O0001820,C000419,2023-08-17,24.21,2,0,0,store
O0001821,C000419,2024-02-18,42.97,1,0,0,web
O0001822,C000419,2025-06-04,21.05,6,0,0,web
O0001823,C000421,2023-04-06,19.09,5,0,0,app
O0001824,C000421,2024-04-12,30.72,4,1,0,web
O0001825,C000422,2023-09-09,17.87,2,0,0,web
O0001826,C000422,2023-11-27,34.54,5,1,0,app
O0001827,C000422,2024-03-19,30.21,4,0,0,app
O0001828,C000422,2024-06-22,19.18,4,1,0,store
O0001829,C000422,2025-04-06,62.75,3,1,0,app
O0001830,C000422,2025-05-17,33.47,2,0,0,store
O0001831,C000422,2025-06-07,23.0,4,0,0,app
O0001832,C000423,2024-03-30,9.32,5,1,0,store
O0001833,C000423,2024-08-01,32.08,1,0,0,web
O0001834,C000423,2024-09-17,34.21,5,0,0,app
O0001835,C000423,2024-11-28,16.7,2,0,0,web
O0001836,C000423,2025-01-13,35.81,4,0,0,web
O0001837,C000423,2025-06-17,9.92,1,0,0,web
O0001838,C000424,2023-02-16,24.12,1,0,0,web
O0001839,C000424,2023-04-09,50.45,6,1,0,store
O0001840,C000424,2023-07-03,55.69,3,0,0,app
O0001841,C000424,2023-10-28,14.61,1,1,0,web
O0001842,C000424,2023-11-19,22.89,2,0,0,web
O0001843,C000424,2024-06-16,17.83,3,0,0,app
O0001844,C000424,2024-10-02,7.3,6,0,0,web
O0001845,C000424,2025-03-22,34.43,1,0,0,app
O0001846,C000424,2025-04-13,18.99,5,0,0,app
O0001847,C000424,2025-07-18,48.82,4,0,0,app
O0001848,C000425,2023-03-18,18.37,2,1,0,store
O0001849,C000425,2023-04-07,30.34,1,0,1,web
O0001850,C000425,2023-05-17,34.89,1,0,0,store
O0001851,C000425,2023-10-07,33.87,1,1,0,web
O0001852,C000425,2024-05-14,9.26,6,0,0,app
O0001853,C000425,2024-05-21,52.52,5,0,0,web
O0001854,C000425,2024-08-20,36.96,2,0,0,store
O0001855,C000425,2024-09-17,35.85,5,0,0,web
O0001856,C000425,2024-12-09,23.34,5,1,1,store
O0001857,C000426,2023-02-14,34.29,2,0,0,store
O0001858,C000426,2023-04-22,14.54,4,0,0,web
O0001859,C000426,2023-09-30,9.49,2,0,0,store
O0001860,C000426,2023-10-21,17.08,4,0,0,app
O0001861,C000427,2023-05-25,37.32,5,0,0,app
O0001862,C000427,2023-06-08,27.4,5,0,0,web
O0001863,C000427,2023-06-19,11.8,4,0,0,web
O0001864,C000427,2023-08-21,28.47,2,0,0,app
O0001865,C000427,2024-02-02,15.98,2,0,0,web
O0001866,C000427,2025-02-04,6.29,6,0,0,web
O0001867,C000427,2025-03-11,19.9,6,1,0,app
O0001868,C000427,2025-07-07,31.39,3,0,0,web
O0001869,C000427,2025-08-18,24.89,5,1,0,web
O0001870,C000428,2023-06-19,23.88,5,0,0,app
O0001871,C000428,2024-06-13,57.74,6,0,0,web
O0001872,C000428,2025-08-26,33.51,4,0,0,store
O0001873,C000431,2024-05-06,20.37,2,1,0,web
O0001874,C000432,2023-03-29,49.53,6,0,0,app
O0001875,C000433,2024-04-12,58.72,2,1,0,app
O0001876,C000433,2025-01-26,24.48,3,0,0,web
O0001877,C000433,2025-04-04,44.23,3,0,0,store
O0001878,C000434,2023-08-07,14.14,5,0,0,web
O0001879,C000434,2024-09-18,37.43,2,0,0,app
O0001880,C000434,2024-10-08,19.47,6,0,0,web
O0001881,C000434,2025-02-16,35.95,2,1,0,web
O0001882,C000435,2023-06-27,9.17,2,0,0,web
O0001883,C000435,2023-08-22,51.16,4,0,0,app
O0001884,C000435,2023-12-12,21.03,5,0,0,web
O0001885,C000435,2024-03-17,39.83,5,1,0,app
O0001886,C000435,2024-09-05,25.91,1,0,0,app
O0001887,C000435,2024-10-24,9.29,5,0,0,web
O0001888,C000435,2025-07-28,29.14,3,0,0,web
O0001889,C000436,2024-03-21,25.47,5,0,0,app
O0001890,C000436,2025-08-21,22.84,3,1,0,web
O0001891,C000437,2023-08-05,44.69,6,0,0,app
O0001892,C000437,2024-07-10,23.39,4,1,0,web
O0001893,C000437,2025-03-18,12.81,6,0,0,web
O0001894,C000438,2023-06-23,28.62,4,0,0,app
O0001895,C000438,2024-02-12,31.57,2,1,0,web
O0001896,C000438,2024-04-10,20.59,6,0,0,web
O0001897,C000438,2025-05-13,10.21,3,1,0,app
O0001898,C000438,2025-08-29,19.44,4,0,0,web
O0001899,C000439,2024-12-26,14.16,3,0,0,web
O0001900,C000440,2023-05-11,21.61,5,1,0,app
O0001901,C000440,2024-02-01,67.53,5,1,0,app
O0001902,C000440,2024-02-14,11.83,3,0,0,web
O0001903,C000440,2024-07-06,30.41,2,0,0,app
O0001904,C000440,2025-01-29,14.37,4,1,0,web
O0001905,C000440,2025-02-20,60.91,3,0,1,app
O0001906,C000440,2025-07-13,54.54,1,0,0,web
O0001907,C000441,2024-10-21,21.85,1,0,0,web
O0001908,C000442,2023-03-03,45.42,4,0,0,web
O0001909,C000442,2023-10-19,20.47,6,0,1,store
O0001910,C000442,2024-05-28,49.38,2,0,0,app
O0001911,C000443,2023-08-27,32.75,1,0,0,app
O0001912,C000443,2024-11-10,14.32,6,0,0,web
O0001913,C000443,2025-04-08,16.04,1,0,0,web
O0001914,C000444,2025-01-22,47.94,1,0,0,store
O0001915,C000444,2025-08-28,13.1,4,0,0,web
O0001916,C000445,2023-04-15,12.91,5,1,0,store
O0001917,C000445,2023-04-15,14.1,5,0,0,app
O0001918,C000445,2023-06-21,13.42,2,0,0,web
O0001919,C000445,2023-08-30,11.7,2,1,0,app
O0001920,C000445,2023-12-17,15.06,6,1,0,web
O0001921,C000445,2024-05-11,15.3,3,1,0,web
O0001922,C000445,2024-05-21,23.74,5,0,0,app
O0001923,C000445,2024-06-11,129.7,4,0,0,web
O0001924,C000445,2024-07-22,16.73,5,0,0,web
O0001925,C000445,2024-07-24,9.89,5,0,0,app
O0001926,C000445,2024-08-10,31.96,1,0,0,app
O0001927,C000445,2024-08-16,11.98,4,0,0,web
O0001928,C000445,2025-07-25,14.41,3,0,0,app
O0001929,C000446,2025-03-02,17.76,5,1,0,app
O0001930,C000446,2025-03-06,53.67,6,0,1,web
O0001931,C000446,2025-06-15,15.31,2,0,0,web
O0001932,C000446,2025-08-11,25.49,1,0,0,web
O0001933,C000447,2023-04-17,21.06,4,0,1,app
O0001934,C000447,2023-04-25,23.9,5,0,1,web
O0001935,C000447,2023-05-07,31.28,6,0,0,app
O0001936,C000447,2023-06-04,21.81,1,0,0,app
O0001937,C000447,2023-07-07,13.77,2,0,0,web
O0001938,C000447,2023-08-06,21.78,2,0,0,web
O0001939,C000447,2023-09-23,24.84,2,0,0,web
O0001940,C000447,2023-11-09,43.63,4,0,0,web
O0001941,C000447,2024-02-18,11.95,6,0,0,app
O0001942,C000447,2024-03-27,21.44,3,0,0,app
O0001943,C000447,2024-05-07,14.41,3,0,0,web
O0001944,C000447,2024-09-16,26.7,2,0,1,web
O0001945,C000447,2024-10-22,17.22,4,1,0,store
O0001946,C000447,2024-10-24,4.4,2,0,0,web
O0001947,C000447,2024-11-03,38.57,5,1,0,web
O0001948,C000447,2024-12-05,16.16,4,0,0,web
O0001949,C000447,2025-01-08,12.82,5,0,0,web
O0001950,C000447,2025-01-29,10.25,1,0,0,web
O0001951,C000447,2025-02-24,12.98,6,0,0,web
O0001952,C000447,2025-05-31,11.48,4,0,0,web
O0001953,C000447,2025-08-13,21.34,6,0,0,web
O0001954,C000448,2023-02-18,49.4,3,0,0,web
O0001955,C000448,2023-09-20,27.05,1,1,0,app
O0001956,C000448,2023-12-14,25.24,1,0,0,app
O0001957,C000448,2024-02-08,7.8,6,0,0,web
O0001958,C000448,2024-09-28,16.49,3,0,0,app
O0001959,C000448,2024-10-06,11.25,4,0,0,store
O0001960,C000448,2025-03-27,8.77,4,1,0,app
O0001961,C000448,2025-08-24,27.94,6,0,0,web
O0001962,C000449,2023-04-03,18.39,6,0,0,web
O0001963,C000449,2023-05-28,63.12,6,1,0,web
O0001964,C000449,2023-08-09,18.26,1,1,0,app
O0001965,C000449,2024-06-30,22.88,2,0,0,app
O0001966,C000449,2024-08-20,20.14,2,0,0,app
O0001967,C000449,2024-10-08,27.1,5,0,0,web
O0001968,C000449,2025-08-13,14.07,6,1,1,web
O0001969,C000450,2023-02-24,60.2,4,0,0,web
O0001970,C000450,2023-05-22,12.59,3,0,0,web
O0001971,C000450,2023-06-22,11.36,1,0,0,app
O0001972,C000450,2023-09-07,24.07,2,0,1,app
O0001973,C000450,2023-09-09,27.14,2,0,1,web
O0001974,C000450,2023-11-21,11.25,3,1,0,web
O0001975,C000450,2023-12-29,15.57,3,0,1,store
O0001976,C000450,2024-04-24,48.82,5,0,0,web
O0001977,C000450,2024-06-27,26.6,4,1,0,web
O0001978,C000450,2025-04-05,40.99,1,0,0,app
O0001979,C000450,2025-05-20,22.89,3,0,0,app
O0001980,C000450,2025-08-11,40.74,1,1,0,web
O0001981,C000451,2023-04-24,28.02,5,0,0,app
O0001982,C000451,2023-09-14,35.75,4,1,0,web
O0001983,C000451,2023-10-03,27.97,6,0,0,app
O0001984,C000451,2024-10-16,27.14,6,0,0,web
O0001985,C000451,2024-11-08,13.77,4,1,0,web
O0001986,C000452,2023-02-23,21.74,4,1,0,app
O0001987,C000452,2023-11-21,9.55,2,0,0,store
O0001988,C000452,2023-12-14,13.72,3,0,0,store
O0001989,C000452,2024-01-01,48.39,5,0,0,web
O0001990,C000452,2024-03-14,9.21,1,1,0,store
O0001991,C000452,2024-03-22,10.61,4,1,0,app
O0001992,C000452,2024-04-10,36.22,6,0,0,web
O0001993,C000452,2024-06-13,25.09,5,1,0,web
O0001994,C000452,2024-07-12,44.83,5,1,0,app
O0001995,C000452,2024-10-23,12.95,2,0,0,app
O0001996,C000452,2024-12-28,15.47,6,1,0,web
O0001997,C000452,2025-04-02,19.12,1,0,0,app
O0001998,C000452,2025-05-08,11.75,1,0,0,app
O0001999,C000453,2023-04-18,13.26,3,0,0,app
O0002000,C000453,2024-02-23,43.14,6,1,0,web
O0002001,C000453,2024-11-04,19.24,6,0,0,store
O0002002,C000453,2025-02-15,106.15,4,0,0,app
O0002003,C000453,2025-03-24,15.85,4,0,0,web
O0002004,C000454,2023-05-19,36.01,6,0,0,web
O0002005,C000454,2024-02-25,12.68,2,0,0,web
O0002006,C000454,2025-05-06,32.34,2,0,0,web
O0002007,C000455,2023-03-14,58.1,4,1,0,store
O0002008,C000455,2023-11-16,16.47,2,0,0,web
O0002009,C000456,2023-08-16,84.06,3,0,0,web
O0002010,C000456,2024-04-03,34.84,3,0,0,web
O0002011,C000456,2024-07-31,16.09,4,0,0,app
O0002012,C000456,2025-07-17,13.36,4,0,1,web
O0002013,C000457,2023-05-19,56.88,6,0,0,web
O0002014,C000457,2024-01-16,20.59,6,0,0,web
O0002015,C000457,2025-01-16,12.66,4,0,0,store
O0002016,C000457,2025-03-26,12.6,2,0,0,web
O0002017,C000458,2023-05-06,14.69,3,0,0,web
O0002018,C000458,2023-07-07,8.96,5,1,0,web
O0002019,C000458,2023-09-30,12.47,3,0,0,app
O0002020,C000458,2023-12-16,25.3,3,1,0,web
O0002021,C000458,2025-02-07,14.88,4,0,0,web
O0002022,C000459,2023-02-06,37.26,3,0,0,web
O0002023,C000459,2023-03-28,17.46,3,0,0,web
O0002024,C000459,2023-05-28,9.21,4,0,0,web
O0002025,C000459,2024-04-22,32.14,2,0,0,store
O0002026,C000460,2024-07-31,48.79,6,0,0,web
O0002027,C000461,2024-04-27,27.97,2,0,0,store
O0002028,C000462,2023-02-23,21.94,1,0,0,web
O0002029,C000462,2023-06-16,47.03,4,0,0,app
O0002030,C000462,2023-09-02,20.95,5,0,0,web
O0002031,C000462,2024-06-22,38.73,3,0,0,web
O0002032,C000462,2024-12-27,41.93,1,0,0,store
O0002033,C000462,2025-05-29,27.96,5,1,1,web
O0002034,C000463,2023-04-08,50.79,4,1,0,web
O0002035,C000464,2023-09-21,29.47,4,1,0,web
O0002036,C000464,2025-01-12,29.07,2,0,0,app
O0002037,C000464,2025-08-07,37.31,4,0,0,web
O0002038,C000465,2023-05-04,38.84,4,0,1,app
O0002039,C000466,2023-11-06,27.37,3,1,0,web
O0002040,C000466,2024-08-13,10.84,5,0,0,web
O0002041,C000466,2024-09-04,14.64,2,1,0,web
O0002042,C000466,2025-05-12,59.54,4,0,0,web
O0002043,C000467,2023-07-14,44.28,5,0,0,app
O0002044,C000467,2024-03-07,44.85,4,0,1,web
O0002045,C000467,2024-07-01,9.58,2,0,0,app
O0002046,C000468,2024-05-24,18.78,6,0,0,app
O0002047,C000468,2024-08-16,22.28,6,1,0,web
O0002048,C000469,2023-08-14,22.15,1,0,0,store
O0002049,C000469,2023-09-26,22.79,1,0,0,web
